"transactionHash","blockNumber","operationType","fromAddress","toAddress","amount"
"0xd08456e91e1438cadb16542c42b6adc943bbe5d75802ddbff67b8e0371274430",403649,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x0ae69edda4a52070f458bff934f42652eace6a7d","199.9998"
"0x06670bf897a46739c85195aea1c0a14983c7f7bb14a1ee9c4cd874aae4465fe5",403688,"Transfer","0x86ee26fc408fd064595f2630c36a182109cba288","0xa0ff2edb5f8fdd61ddb5b5d399cfde8663c0774c","61.9998"
"0xe861c4e2c835c074d781bde96097d1bf62e8f3f4db521ba425282ae5df06b9a8",403688,"Transfer","0x0ae69edda4a52070f458bff934f42652eace6a7d","0x110dc56ccfd2051394505889cc4216bb5da95d62","242.735815695090819144"
"0x9c9eccbf8b52b5cc50fd47af31c0b5dc8ec6ce409700e7c43630e6e407a5fde4",403690,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x0b4e91d22e3c4737c6854d8da704284044ab3293","100"
"0xccf80b855c5b067d91f41f8a3f2a4b08ebd51bf39b082668f43bd4e7a703b68f",403690,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x2951c70fb93202f639983ef712f9cc90b39657e9","0.9998"
"0x1e65589e1195c2df56521057a9ae785b7b82aa65b62dc305616b59844216cc6e",403731,"Transfer","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","0x2bd3ecd21917a561d6845383009f288e178a9a0a","130"
"0xc08b83f225b7d26c39ceb2606521f9abb0496742a84ca8e14b2db15310a64cd3",403739,"Transfer","0x153221f1a1852f309423068c2c87eb14dd4b042f","0x110dc56ccfd2051394505889cc4216bb5da95d62","4.807996229654052"
"0x7d9866c366dbae755f702ffef9402b0efa5fdd5103fa73bf44db3e58336dfb5a",403775,"Transfer","0x0b4e91d22e3c4737c6854d8da704284044ab3293","0x110dc56ccfd2051394505889cc4216bb5da95d62","99.799300177277808926"
"0x7fc3734b610be8251f292459409998a4ecbbc168f95edeff85fc43e9310e571b",403813,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f","504.9998"
"0xfb3ecf71e35164a25ac2e97e94b905bc852ef9de39974fa556ab8688c0b6f6d3",403899,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x1f14bb397105e22dc758585693fc08a34b17fb63","0.286620168578496864"
"0x5b98448910d1356f0445c6526c4f681110c4c7ed240bfa1549fd02cdda452a36",403935,"Transfer","0x0b4e91d22e3c4737c6854d8da704284044ab3293","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.142367047328499014"
"0x07f70b22f8b033c0233886b352c3ca936747f31de64515b3e7015ef8d9c2a117",403957,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xd359fd2976ddc40462c3e597fbb037e02d6a0f13","0.4998"
"0x312bee30c394c65213fce7dc6cb8d38b5993533a68eb1f8505600ccda18e118c",403964,"Transfer","0x2951c70fb93202f639983ef712f9cc90b39657e9","0xec1afe9b43fdea546b019aec3680e787afd9a238","0.9998"
"0x5c3fb090c3e97665fcc1d59d0776d72811872280c148496ce7db80cd2db834ad",403974,"Transfer","0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f","0x19633a153b0d5b738e2d49662e56d3c99ccc79ea","100"
"0xfc3a1b0d94e7470b66193364e888e51a5bb6b54eb65fa9b5f18764fadebc16b8",403998,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xd00626249d55fb69078f75fe0de424bc0be61768","6.00240812"
"0x48c8cea83c516a15e35f92a7f53f0eabd9f1a1de2c77882c88bb07cc4a8134ac",403998,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x153f2fde8dd32536337d8810f0245235df86d394","6.9998"
"0x792d9d9b526d306781a020963844fb837d2b7c6fd4f21bbc11356d7b3d504df5",404029,"Transfer","0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f","0x19633a153b0d5b738e2d49662e56d3c99ccc79ea","404.9998"
"0x2da3d20c690dc3435684c13c256b04d6fcc57ea97a62d02183d326f8d6864bee",404038,"Transfer","0xc7d831fb95c1c4bb1703bb620be9c4ae4a8d4995","0xcea8a04518f554bde5b60e6a930fb7756ba317ad","235"
"0xa87676c1c92697a30eec04d79d6e3d27dc962969a34c44afa36b9d9360d7749e",404039,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xe1d16eb49b9d10127e92881e6f6fcf1e6adab135","97.00729"
"0x44f1dfddc287852bc3210db295e2025b9df4f33c08949c7ffdb287a902381547",404064,"Transfer","0x153f2fde8dd32536337d8810f0245235df86d394","0x110dc56ccfd2051394505889cc4216bb5da95d62","6.335333606118206"
"0x8f5bbf49f397deae5184337969e744eab454d10422d638c29babe379fd1446c8",404080,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa788c59880f31d6a9c3511a8064286682b01756b","122.5472"
"0x533c66b44c0da1d564725fa0213f88d624222f1993c2f76f5dea98cc86b48fc8",404080,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xef0daf0efa0018aaa4e081b631a3da765cd4d258","10.972847"
"0x913429afb5b5b15fd044d13b1922e27cff0629d94e3c59d4db12f7945cfe6946",404080,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x36170af0f313e8b63fe1c9ad27a13dc0232c60af","1.76880195"
"0x8ee6fda17629b4cb309cabf67a0fa4e96882a7bc247302c8918b81b37aac73a0",404088,"Transfer","0xe1d16eb49b9d10127e92881e6f6fcf1e6adab135","0x110dc56ccfd2051394505889cc4216bb5da95d62","91.68437847955336"
"0x4b0022722c2f9b4a4f000dfae589204c446b19b67a046f00b9f0bb33f2378ac4",404110,"Transfer","0xa788c59880f31d6a9c3511a8064286682b01756b","0x110dc56ccfd2051394505889cc4216bb5da95d62","83.99655792381441"
"0xdd27ea410959ff3366d2fb32c9dd1d4ccfbbecc15065dff4e247303869c204ca",404125,"Transfer","0xa788c59880f31d6a9c3511a8064286682b01756b","0x110dc56ccfd2051394505889cc4216bb5da95d62","38.55064207618559"
"0xf6d5dfe21f7c01dd4c93bce7570bfd575381bf04494f442a42cfcc51ccca9cac",404131,"Transfer","0x19633a153b0d5b738e2d49662e56d3c99ccc79ea","0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f","50.499979999999999981"
"0xf7d127babfe314819288ea2f6f370bea0c2f700cfe35cc8ef288a921ae63d035",404159,"Transfer","0x19633a153b0d5b738e2d49662e56d3c99ccc79ea","0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f","454.499819999999999836"
"0xe280e008b42da76f526e33d2d30e3482fb8a43c97d40f8e648006bb1ece37b03",404177,"Transfer","0x0b4e91d22e3c4737c6854d8da704284044ab3293","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.142367047328499"
"0xe148913e29ce9d33f92a851c3967b42611ea5cf2b0121b150663823220f24bb3",404204,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x9c2046ac6fe6f88c23090a271a8c5d17fc33594e","0.0008"
"0x6c01be72e41432e92071873c63691c0d0b1094ffef9290abbbbd84038ec9d557",404241,"Transfer","0xd00626249d55fb69078f75fe0de424bc0be61768","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","6.00240812"
"0xb81b857940a9052fb074588dbe939ad0edf9356b6428bb2d8c50f8774a13a884",404254,"Transfer","0x36170af0f313e8b63fe1c9ad27a13dc0232c60af","0x110dc56ccfd2051394505889cc4216bb5da95d62","1.76880195"
"0x025aa0072c96fd8140c2615978a1257331badd5baed16cefa3eafebc2c60e8f9",404286,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x7d04ac1b846f0b48cd916ff0049c4bfbce0fdb47","5.38761679"
"0x368d1d132fa3b0539bbd475776030a1e53488248b807caf49550edf57b3da0f0",404327,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x6d5c09bcdd3eb4338af878d0b33a89ae0c0bf9f1","18.9998"
"0xadce9656285f870357dae5cdd76c3acccf713e5c306d1888e2ad06341a8f6b33",404353,"Transfer","0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f","0x1e5ef1a67390f7b10621402a9a13fcb46e340919","454.999"
"0x82f530b82f298844601b82057ea56f07dc975cfcd6693847371506467e4147a5",404355,"Transfer","0x639e37f53de0ec1dadc1373f0f345200e754fb09","0x7dc0c7f256b4a83be9b196ff4263b73e84f2a552","0."
"0xdeb553c9d1f197e4136966c8646a97b92a9f7f94dda41986fd83d3f90020d69d",404358,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","25.592991871497287303"
"0xdeb553c9d1f197e4136966c8646a97b92a9f7f94dda41986fd83d3f90020d69d",404358,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","25.592991871497287303"
"0x3a68104c68ebdad0e2869a438dc3f4811768b75cc60ea72799f90c835212d4c8",404368,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x9c2046ac6fe6f88c23090a271a8c5d17fc33594e","21.4983"
"0xf917fdf13002acb30a1db8d571c30174a659640c05722148449af9e4a9ee1039",404368,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xd359fd2976ddc40462c3e597fbb037e02d6a0f13","56.4998"
"0xc3bec57c30ee8b31b85c4a0047b799a2fb3e62025c52b06ee252d4f846983203",404369,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x391c673548762b2442f05fc440cc9ad6917e7f26","0.01"
"0x4b522df701e1302bf94dfecd4283c871ada0cd581d45aeb2a2c6e51e6a964452",404390,"Transfer","0xc7d831fb95c1c4bb1703bb620be9c4ae4a8d4995","0x110dc56ccfd2051394505889cc4216bb5da95d62","2.349056280920233733"
"0xe3a19484d1930547de9234dd6ac70022f5b23fbcce82afea094b19307d230b88",404450,"Transfer","0x639e37f53de0ec1dadc1373f0f345200e754fb09","0x7dc0c7f256b4a83be9b196ff4263b73e84f2a552","0.9996"
"0x1d3e9731b50f27d3276d00876f7b45530f51790dabf4e4e99dbf053e5c984f05",404453,"Transfer","0x7b1fe043c145f38c7618954ab484c4dec68ee1ce","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","7.661495836525788504"
"0xba892d3223553e980c27c94f2ae944666fed325493f17343a15e70afdeef599e",404469,"Transfer","0x7b1fe043c145f38c7618954ab484c4dec68ee1ce","0x110dc56ccfd2051394505889cc4216bb5da95d62","7.260719413753449"
"0x758ae49a97423378774fa2a3e56ffdec134ade36b512857495995712a153a55a",404496,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0x94d3eddcaa948976db9df490f04f5a355139a2fd","0.1"
"0x6f9291c2fbf7fbb6649b8f7eb4c662f23cb649cff7627c4855a21f0fbfbf2429",404522,"Transfer","0x6d5c09bcdd3eb4338af878d0b33a89ae0c0bf9f1","0x110dc56ccfd2051394505889cc4216bb5da95d62","18.50771615270487"
"0xf2a3496a128dc179d2bdcf24586142f084616407e53bf6d4688eb7dfddead07b",404536,"Transfer","0x714120654b56fa5a3ed9239ebf7a8c0a577ebb5c","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.873906589035483"
"0x4570cf9d35515db2a7ada2c9ae95f5d8639a9f6968901a2784bcb9940c7b6074",404560,"Transfer","0x5dfda9938e884e2bdd46ad460a37440c7a7b1b86","0x94d3eddcaa948976db9df490f04f5a355139a2fd","27.625"
"0xfb398b6f2cc12e1f008d718f8fe851f06b883e17303ddddfaf1a3ba3b4539795",404604,"Transfer","0xa577110d143bd1d1105a31e8fc19b3f65de3ebed","0x110dc56ccfd2051394505889cc4216bb5da95d62","291.85244702342297903"
"0xc1b6dd28a4f08022a8ccaf8faa42398339598cac03ec2f87c38f43be21bd480e",404616,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xd0cad400ad754fdc99a225df8506e33075edb655","2.9998"
"0xdd6d756ec507011d4b85f3d183026b11e3854cf9b89b23799843b2986a3c0cb3",404663,"Transfer","0x87733cc26f9bf0b53e5fca14a47bc60c6f8b43de","0x87733cc26f9bf0b53e5fca14a47bc60c6f8b43de","0.09898072"
"0x28599bf7feb6a4daaa0cfda7911afef5a96eaf225ba1308977ec624432c843b0",404696,"Transfer","0xf06b404e9c8ab8ae3e660e2e0af8c053363538b5","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","40000"
"0x9cd9d7be97dcf697e699f03d4a16ff574215cc884a07e277c53d442f35b236b8",404739,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x719813563aad61dff62b59779e703dc36e37de29","0.9998"
"0x1e6df5a4388e326a4009d8ee890d29af10cff2a77c4d967930f20891d8ad2423",404740,"Transfer","0x7b1fe043c145f38c7618954ab484c4dec68ee1ce","0x110dc56ccfd2051394505889cc4216bb5da95d62","8.399655792381441"
"0x2fcd4f5ec04bd0508adf9df8b81d8aa1603bf6e71b9bc832b494a382cd619580",404750,"Transfer","0x87733cc26f9bf0b53e5fca14a47bc60c6f8b43de","0x82593d76d7af863b21a5eca4cb1066ce78bb8c12","0.09898072"
"0x6c14d5836a414a48059e600d5b744f9af01c6834843407ed46e94f5aa5e20ff7",404780,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x609c8089037be6d513cd76b2dd0b0e87d00b740f","0.27016075"
"0x965cdc715308a5662caffa06770e479618ff328fc954b451b66d1828c57cf17b",404780,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x7cb9b92ec553d9e1e44ee2ee24c933829f008b76","16.57000526"
"0x7630bc0c5e314892143d9bb6a0f6c6193f67236813a235dc8efebebb3de05896",404821,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x92894d024bfd98f578f9eed63f3b292ee178b453","441.9998"
"0x595115b4b7575ee66484a866bd304ed644611d8845eef249ca4d66b2ec7b74bd",404831,"Transfer","0x0b4e91d22e3c4737c6854d8da704284044ab3293","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.284734094656998"
"0x2c4ef6f4efc745af57d1b0c2d6dd591438164a83c6317042d6b3fd837cb4acdb",404892,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","18.507716152704869999"
"0x2c4ef6f4efc745af57d1b0c2d6dd591438164a83c6317042d6b3fd837cb4acdb",404892,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x6d5c09bcdd3eb4338af878d0b33a89ae0c0bf9f1","18.507716152704869999"
"0x0acc5f37233a4fc8bbf94505c0c30016afc181baac49e0970a8bad82258c810a",404902,"Transfer","0x9c2046ac6fe6f88c23090a271a8c5d17fc33594e","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","1.999999999999999661"
"0xcc44e852e35edf75b26e6982967ac3d723f7acc093cf653247de53c9d6b47ee7",404960,"Transfer","0x7cb9b92ec553d9e1e44ee2ee24c933829f008b76","0x110dc56ccfd2051394505889cc4216bb5da95d62","16.570005259999999975"
"0x7a38c63fae6640200955e7467c40b39fcba205d5f5b63d0539b382186acec770",405005,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x418d5565a445d06bbfb26900c9c462b73756d124","0.0998"
"0xd084928acd1726f452722eb4fc87ba53ecd2f9f151aefd6e597b7c176750eca0",405205,"Transfer","0x92894d024bfd98f578f9eed63f3b292ee178b453","0x110dc56ccfd2051394505889cc4216bb5da95d62","370.154323054097436818"
"0xa3deec7d2df65744261e1074cdefabc9cb9173ef3bf678ed6394bb33e4364a81",405209,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x7cb9b92ec553d9e1e44ee2ee24c933829f008b76","14.16972"
"0x173a17218679a234c00c5676cd333cda76ba99a94d23c06a026a77fb5a6d7070",405250,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x0546d26e78ce56b97acd6d84dd002d76416aa149","0.13747234"
"0xb1d478e2d84596e85179b3eb8ea42608ab974a4c78378e3c26c691918cb71fb4",405291,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x72b3f5a65602dda5e8b9db6dde764d1451421346","0.4998"
"0xd32f8d6c75a90b11db9642e97e25f375b8959e47037fcbb9b271a4cc76c36aa5",405292,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x994abfe4fd7600d291de8fa14e68564aa64b10f2","3.47176753"
"0x2053d3bc575a6f494c5775823cbb3a173bb3874285a2895b5b3c2c5a8a53c4b2",405354,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x7b1fe043c145f38c7618954ab484c4dec68ee1ce","7.661495836525788503"
"0xc1f3168570f94af3b802e730019616884e19d93da755307de167c71e1dc1254f",405370,"Transfer","0x7cb9b92ec553d9e1e44ee2ee24c933829f008b76","0x110dc56ccfd2051394505889cc4216bb5da95d62","14.169719999999999788"
"0x09de83add2a4fd51dad0351291a113bc2a8dbc27d8be0cac4be5e67cf3b80aef",405373,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xf77fd2297cb28b7a104f3f4d47b19a50a1ddd451","0.9998"
"0xbc59818204e6078a21ce7f41a0c6fe227da55d7c65a5f4bf6fa8074477f84d45",405376,"Transfer","0x994abfe4fd7600d291de8fa14e68564aa64b10f2","0x110dc56ccfd2051394505889cc4216bb5da95d62","3.471767529999999707"
"0x1c1de3229a99104f08df031ce136482a4d54df74401dbe626747472885dff1f1",405393,"Transfer","0xec1afe9b43fdea546b019aec3680e787afd9a238","0x2951c70fb93202f639983ef712f9cc90b39657e9","0.9998"
"0xc3601f6cd38cc464916d56ca8a2bd6a54f701db769da2eee1a09cc3f22f0dfe0",405578,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xf77fd2297cb28b7a104f3f4d47b19a50a1ddd451","109.9998"
"0x4b56fd51432eb2148f7f7fc929fa1be84c76983ced9b920c4e1f3de6ad409169",405579,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xdbaad4f79d8bd9dc3373173dd75236a50ed4d7cf","11.1440814"
"0xed3205aed7fb396e045f1869aba32c8ecda5c50732261fb24b07c978298d847a",405619,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x736907d727acb26962699f26ff3abfc5c7a1a1c3","0.9998"
"0x881a01ee9970e676ecc297d5135780d1111ff2613b53eca7a43e48b29cfc9fdb",405660,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x262ad4f1a6b27e60718b932ba4140397f724d716","0.0198"
"0x3ebdb2b843e82f78040a93068ed1887b5d406fb70f57e96710d24014fb541521",405722,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x52c1ffbdca58074be6badb2fb569a8e1589297fa","0.0997"
"0xdaffb5d9967adc169d5890ef442e7c0001478db7ecec18325ccd7107dbface12",405722,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x94a066d9af1a96bc9198c00a5c0e5c4887ff3e76","2.4998"
"0x431d511d4552d9238e39a1c42c38480fd79390a2a0f1e088fd210594d0b7e561",405764,"Transfer","0x000819e432ac8eb584f521de5752ed11c22dcc1b","0x64bae9c64dbd188b0543babfeeec292af177baa5","0.099999999999999982"
"0x1b28143463122ee18c459ec21c3d42994d812388660c31e93f73c6db02154771",405776,"Transfer","0xdbaad4f79d8bd9dc3373173dd75236a50ed4d7cf","0x110dc56ccfd2051394505889cc4216bb5da95d62","10.250427407651928"
"0x9034dba97097b2a7f72d7dc2bed049576706045c29c663d47633489b5859778e",405801,"Transfer","0x229016f22e2c9eab63c14cd8905ab397fc9d0705","0x0ff97dedd3b206d11b92699a61134685d1f422e9","77.156818686087431828"
"0xa8c6ddd5996fd747172346c1787cd2ccd06db03a53252d01320e7c2bbb492b08",405804,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x82cd3c7035104d1fbfb55acc62667907791fe423","0.2198"
"0xc8ffece357c70ac78a6f1f3f03892b3e08ea9b6d96216ad90de10442ee1d0dbc",405804,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xc2e439b425b44f9167f06d88c0ffa1bb399b5a19","0.93737813"
"0xeac1f4f7b8baa38fa5ca23d253d07a7a0fec984dd88bccfca3cfd1b76e947ee0",405834,"Transfer","0xf77fd2297cb28b7a104f3f4d47b19a50a1ddd451","0x110dc56ccfd2051394505889cc4216bb5da95d62","106.77528549637426062"
"0xb71df4b64b51577da8fbaa2eed0b3d807352ac0b1dac02f2a36ac1a739c85f1e",405926,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x0b4e91d22e3c4737c6854d8da704284044ab3293","20"
"0x87daeb5372c98a8a5528f04d709b960c8abe25d20e340289c18c01292d7cb598",405950,"Transfer","0xef0daf0efa0018aaa4e081b631a3da765cd4d258","0x110dc56ccfd2051394505889cc4216bb5da95d62","3.559176183212475354"
"0xbd1e79a5ac54d231f9640f2eef66763fc1a06483ecdb9f1b7bb9de46cc635e3f",405956,"Transfer","0x94a066d9af1a96bc9198c00a5c0e5c4887ff3e76","0x110dc56ccfd2051394505889cc4216bb5da95d62","2.4899996577754475"
"0x0c6f80cfa26f3e0696a419c9d2f73d0d9d3367415ed57dc6e29115d1837944ac",405957,"Transfer","0xc2e439b425b44f9167f06d88c0ffa1bb399b5a19","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0.143139704351447012"
"0x60b296c5c7b3caee4b9744f42d81cd3bbac31f816ec2718b1fce7afc655409d5",405984,"Transfer","0x0b4e91d22e3c4737c6854d8da704284044ab3293","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.427101141985497042"
"0x0368184e84623cfa1e8bca909eafe5f8272a90fdbed419654bb0819f3cb58b86",406008,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x10ed7f7598c8fae17a013c80c74cf157bc1b5390","0.71016892"
"0x005e1c353f06b979a19b5f50bde2aeba7c692cb3e5d50b6af759eb0a826f426f",406049,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xe46976716bce546ebb8a830d87f96bea83598ba8","0.0498"
"0x79689a64cbb6d0726a8a1816fabdf5efafdf8e7e00285007e36d17549b24a180",406053,"Transfer","0x736907d727acb26962699f26ff3abfc5c7a1a1c3","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.9998"
"0xa37348167a3cf3a9961ca7eda20110964500ee1b883ad80568a69ee41929ed8b",406090,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xb770e35f4df57b78f282dc2e137fb21b7e0eadfe","19.98122118"
"0x95094065e1696e85848398b54ed9b9b0ab852dcb304e4facb4c419fa041e95f0",406109,"Transfer","0xe1d16eb49b9d10127e92881e6f6fcf1e6adab135","0x110dc56ccfd2051394505889cc4216bb5da95d62","1.921955138934736691"
"0xde4760e350d88570836edfac762552685e9e7dc5ea4d45aa6722cd410fea3d4c",406159,"Transfer","0xb770e35f4df57b78f282dc2e137fb21b7e0eadfe","0x110dc56ccfd2051394505889cc4216bb5da95d62","19.981221179999995"
"0xb08f826591255205ddb20c46ac75b6dfc37ad8959bd9e59b20ab32fbfef54063",406294,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x03a26dfe4a0e10625482f9309f5acecf89dfec21","1.14436716"
"0xd5bb0c0f0d2360d955e38f2eb7015ee13e7cb2683efca93deddacdc6d5634bed",406294,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xe46976716bce546ebb8a830d87f96bea83598ba8","0.9488"
"0x5fb2f115b5bdf848f97590082a8914c5937e5da2b636e1f80a395d7db8293e75",406310,"Transfer","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","0x110dc56ccfd2051394505889cc4216bb5da95d62","11.389363786279921132"
"0x44be8d598175bec7099751471568a2e9245ebac5cf53694e4c667e09647e87f0",406336,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xaa8d2a6a61b721161e89217ad85eae6e1afb4348","7.9998"
"0xc99e2601dfa545b83ce2855a2c13c5d387fee06a69e4baf77c557071875c3c23",406336,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xf6c204921428dac1f3c15fc015e4c05854cf414a","0.1998"
"0x599a841d0431b8157082a80210e32f12f906bab405e67bc857bb86d1fd689043",406409,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0xc2e439b425b44f9167f06d88c0ffa1bb399b5a19","0.143139704351447011"
"0xad5d5c5aaf3658baf801dedb9b3cb90d4b8f794e0cb75657743921d295e8e3e8",406417,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x16ec94a8473188387e30ea5d010032b528e5bc01","0.0998"
"0x3f8723098f7911bd3ad4170ae4c0ca3e20ed586ff9a62f0e1da396b4f5b551d7",406622,"Transfer","0x16ec94a8473188387e30ea5d010032b528e5bc01","0xf92547f2c7e3664c1e9ba20054c619c79fd60740","0.03"
"0xdb5d284748e6579047126d52da7263b8083cab82ece85206480e270f0ee968a1",406654,"Transfer","0x03a26dfe4a0e10625482f9309f5acecf89dfec21","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.854202283970994084"
"0xe7a3109662cc237144784a324f63f8e42e3e63dc72b60e956c5b06aa18c0249e",406683,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3e4334a19335c6aa004a5c398d8550af58bfa026","74.9998"
"0x891c94f6edd7981b6006324b284b2f22b2fea630c6c9adaf792dd7b5e9809826",406700,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","92.538580763524359204"
"0x891c94f6edd7981b6006324b284b2f22b2fea630c6c9adaf792dd7b5e9809826",406700,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x92894d024bfd98f578f9eed63f3b292ee178b453","92.538580763524359204"
"0xb7668a3a010bce1905a43d4b4dd5bc3220bd6acf4e0a80b0c952d07c355fe550",406747,"Transfer","0x3b2ffa59f31e7374aba8552bff59416c7479e51b","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","17"
"0x905c45427e9a9861006a45a008dea2595f32253f37569946a1962e96f90569de",406762,"Transfer","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","0x110dc56ccfd2051394505889cc4216bb5da95d62","7.832027004264624"
"0x727465dff724e3e56b11083c038ed6b39d1a6e29d7011c3b5dbe298ff1730a61",406784,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","277.615742290573077613"
"0x727465dff724e3e56b11083c038ed6b39d1a6e29d7011c3b5dbe298ff1730a61",406784,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x92894d024bfd98f578f9eed63f3b292ee178b453","277.615742290573077613"
"0xd0e2dce16e16a64fe6ff849ac8835e4c1bcf04c667be285f80b0d334a02b9e11",406796,"Transfer","0xaa8d2a6a61b721161e89217ad85eae6e1afb4348","0x110dc56ccfd2051394505889cc4216bb5da95d62","7.99"
"0xa4ae1d054df6378102d06bcfc7e217faa89f7d587d49ba61195e1b3907e4b998",406797,"Transfer","0x3e4334a19335c6aa004a5c398d8550af58bfa026","0x110dc56ccfd2051394505889cc4216bb5da95d62","74.67151632379772"
